id,subject_area,q,oa,ob,oc,od,oe
c2ae6d58-3876-5eb1-8c36-48b3277708b5,FIZIK,"Bir demir döküm fabrikasında oldukça yüksek sıcaklıkta eritilmiş demir madeni, levha haline getirilmek için kalıplara dökülerek soğumaya bırakılıyor. Buna göre, I. Kalıplardaki sıvı demir katılaşırken yaydığı ısı- şımanın şiddeti azalır. II. Katılaşmış demir levhaların kırmızıhğı geçtiğin- de ışıması sonlanır. III. Kalıplardaki demir soğurken yaptığı anlık ışıma farklı dalga boylarında ve farklı şiddet- lerde elektromanyetik dalgalardan oluşur. yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
d014309d-a1e2-53a5-833e-200356cffe29,KIMYA,"Kimyasal ve fiziksel tepkimeler gerçekleşirken,
I. Atom türü ve sayısı
II. Toplam kütle
III. Molekül sayısı
IV. Maddelerin fiziksel hâlleri
yukarıda verilenlerden hangileri her zaman korunur?",I ve II,I ve III,"I, II ve III","II, III ve IV","I, II, III ve IV"
5695a8be-2b61-5f7e-9be8-9585eb5aca0c,SOSYAL,"MÖ 5. yüzyılda Yunan sitelerinde siyasi ve iktisadi değişimler yaşanmıştır. Bu durum gerek düşünce hayatında gerek toplumsal hayatta etkisini göstermiştir. Gelişen iktisadi yapıya paralel olarak o zamana dek siyasette pek etkin olamayan zengin tüccarlar da siyasi alanda rol oynamak istemiştir. Siyasette söz sahibi olmak ise insanları ikna etmek ve etkilemekle mümkündü. Bu durum hitabet ve retoriğin önem kazanmasına yol açmış, bu da yeni bir eğitimi gerekli kılmıştır. İşte bu gereklilik Sofistleri ön plana çıkarmıştır. Böylece siyasette etkin rol almak, tartışmalarda galip gelmek, insanları ikna edip yöneltmek isteyen kişiler, bu işin ustası olan Sofistlere yönelmişlerdir.

Bu parçaya göre Sofistleri önemli kılan özellik aşağıdakilerden hangisidir?",Toplumda egemen olan düşünceleri sarsmaları,İnsanın evrendeki yerini göstermeleri,Evren ile insan arasındaki ilişkiyi sorgulamaları,İnsanların ihtiyaç duyduğu konularda yardımcı olmaları,Felsefeyi hayatın her aşamasında yaygınlaştırmaları
09447648-5ac3-5e75-9c38-4c4f21f2fdc5,BIYOLOJI,"İlk olarak Dr. Mathis Wackernagel, Prof. William Rees ve arkadaşları tarafından ortaya atılan ekolojik ayak izi kavramı, insanların yaşayabilmeleri için gerekli kaynakların üretimi ve atıkların yok edilmesi için kullandıkları biyolojik alanı gösteren bir ölçüdür. Ekolojik ayak izini hesaplarken; işlenebilir toprak, çayır, orman, okyanus, yerleşim alanı ve fosil enerji alanı olmak üzere 6 tip ekolojik alan ayırt edilir. Eğer yeryüzündeki ekolojik olarak verimli olan tüm alanları toplarsak kişi başına yaklaşık $1,7 - 2$ hektar alan düşer.
Yaşam şeklimizin ve buna bağlı olarak alışkanlıklarımızın sonucu ortaya çıkan davranışlarımız, ekolojik ayak izimizin büyümesine neden olmaktadır. Aynı zamanda ekolojik ayak izi, bir toplumun tükettiği kaynakların üretimi ve atıkların yok edilmesi için gereken ekolojik alanın büyüklüğünü göstermektedir. Örneğin yapılan ölçümler Türkiye'nin ekolojik ayak izinin kişi başına $2,2$ hektar olduğunu göstermiştir. Bu rakam Mozambik için $0,5$ iken ABD için $8,4$ hektardır. Şu an insan, gezegenin kendini yeniden tamir edebilmesi için gerekli doğal sistemlerin üretebileceğinden %30 daha fazlasını tüketmektedir.
Yukarıdaki paragrafa göre,
I. Tüketim konusunda ülkeler arasında büyük fark ve eşitsizlik vardır.
II. Ekolojik ayak izinin büyümesi demek çevreye verilen zararın artması demektir.
III. ABD'nin ekosisteme verdiği zarar, Türkiye'nin verdiği zararın yaklaşık dört kat fazlasıdır.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III"
c71e84ad-6aaf-579f-961d-96ba89968f28,KIMYA,"• X ve Y sıvılarından oluşan bir karışım, ayırma hunisi yardımıyla ayrıştırılabilmektedir.
• X ve Z sıvılarından oluşan bir karışım ayrımsal damıtma ile ayrıştırılabilmektedir.
Buna göre, aşağıdaki yargılardan hangisi yanlış- tır?",X ve Y'nin özkütleleri farklıdır.,X - Z karışımı homojendir.,X ve Z'nin aynı dış basınçta kaynama noktaları farklıdır.,X - Y karışımı homojendir.,X ve Z'nin aynı sıcaklıkta buhar basınçları farklı- dır.
dbc1f82a-7100-53bd-a76a-b98f6794054c,TURKCE,"İnsanlar, sevinç aramak yerine haz ve heyecan arıyorlar; gelişim aramak yerine güç ve mal mülk arıyorlar. Kendileri daha çok olmak yerine daha çoğuna sahip olmak ve daha çoğunu kullanmak istiyorlar. Aşağıdakilerden hangisi parçadaki noktalı virgülün görevi bakımından özdeştir?","Avrupa Kupası'nda Türkiye, Almanya, Yunanistan A grubunda; İtalya, İngiltere, Fransa B grubunda yer aldı.","Heyecandan içim içime sığmıyor; panikle, endişeyle odaların arasında gidip geliyorum.","Şiir; duygu, düşünce ve hayallerimizi etkili bir şekilde dile getirme uğraşıdır.","Marketten çekirdek, fıstık; domates, marul aldıktan sonra eve döneceğim.","Dünya; Mars, Jüpiter, Satürn ve Venüs'ten daha başka özellikler barındırmaktadır."
eb69ab36-af0f-53db-9b16-aabedcd38274,MATEMATIK,"İki basamaklı $ab$ sayısı yan yana, iki defa yazılarak dört basamaklı bir sayı oluşturuluyor. Buna göre oluşan dört basamaklı bu sayının iki basamaklı $ab$ sayısına oranı kaçtır?",11,100,101,110,1001
56f8c051-ade6-59af-9da7-7dadd343d266,FIZIK,Bir yarış arabası yarıçapı $200 \text{ m}$ olan sürtünmeli yatay bir viraja $40 \text{ m/s}$ hızla giriyor ve emniyetle dönerek yarışa devam ediyor. Buna göre yarış arabası ile yol arasındaki sürtünme katsayısı en az kaçtır? ($g = 10 \text{ m/s}^2$ alınız.),"0,2","0,4","0,5","0,6","0,8"
0838165e-5f5b-51d5-9c00-9a13526c35c8,TURKCE,"Günlerden bir gün Çinliler kendi aralarında konuştular: ""Hatun Dağı'nın tüm varlığı, bütün mutluluğu Kutlu Dağ denilen bir kaya parçasına bağlıdır. Eğer Türkleri yenmek istiyorsak bu kayayı onların elinden almamız gerekir."" dediler. Bu konuşmadan bir süre sonra bir Çin prensesini Uygur hakanıyla evlendirdiler ve bunun karşılığında o kayanın kendilerine verilmesini istediler. Genç Uygur hakanı bu isteği düşünmeden kabul etti. Ülke ne didiklemez o zamandan sonra oldu. Halk bir daha hiç yüzü gülmedi. Nehirler kurudu, göllerin suları buharlaşıp gitti. Topraklar çoraklaştı, ürün vermez oldu. Aradan günler geçti. Sonunda bütün yurtlar canlı cansız, evcil yaban, çoluk çocuk kim varsa hepsi bir ağızdan ""Göç! Göç!"" diye bağırmaya başladı. Yolların kayalıkları, çukurları geride bıraktılar. Hiç bilmedikleri ülkelere doğru göç etmeye başladılar. Uygurların başlarına gelen bu hadisenin acısı dilden dile dolaştı. Yeni geldi ozanların kopuzunda hayat buldu, yeni geldi kalem ehli kimselerin kitaplarında silinmemek üzere kâğıda işlendi.

Bu parçada destanın oluşumuyla ilgili aşağıdaki ""gerekli şart ve safhalardan"" hangisi hakkında bilgi yoktur?",Çekirdek dönem,Sözlü gelenek,Kahramanın ortaya çıkışı,Destan anlatıcısı,Yazıya geçirilme
c3e68d5c-7b4d-5d4e-88e4-40f6f1b21d75,FIZIK,"Eşit kütleli K ve L maddelerine eşit miktarda enerji veriliyor. K maddesinin sıcaklık değişimi, L maddesinin sıcaklık değişiminden daha fazla olduğuna göre,
I. K ve L farklı cins maddelerdir.
II. K maddesi Y maddesinin katı hâlidir.
III. K ve L'nin iç enerji değişimleri aynı olur.
yargılarından hangileri doğru olabilir?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
44ab6731-a39d-5ed5-9a41-338c0c8baf51,BIYOLOJI,"Bir tohumun çimlenmesi sürecinde; I. fotosentez, II. hücresel solunum, III. protein sentezi olaylarından hangileri gerçekleşebilir?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III"
ea3baef9-2494-5ca0-9989-47692ac729c8,TARIH,"Siyasal veya toplumsal bir öğreti oluşturan ve bir hükümetin, bir partinin, bir grubun davranışlarına göre veren politik, hukuki, bilimsel, felsefi, dini, moral ve estetik düşünceler bütününe verilen isim aşağıdakilerden hangisidir?",İdeoloji,Milliyetçilik,Demokrasi,Özgürlük,Kuvvetler Ayrılığı
33945717-ec5d-5ed7-bfc7-fd8e5ecc6dc4,MATEMATIK,$(2x+3)^6$ ifadesinin $x$'in azalan kuvvetlerine göre yapılan açılımında baştan 3. terimin katsayısı kaç olur?,1640,1800,2160,2720,3240
2071996e-7454-5840-9af2-34eb74737740,TARIH,"Çaldıran Muharebesi'nden sonra başta Diyarbakır olmak üzere birçok Doğu Anadolu şehri Osmanlıların olmuştu. Bıyıklı Mehmed Paşa Diyarbakır beylerbeyliğine getirildi, tarihçi İdrisi-i Bitlisi de musahip olarak onun yanına verildi. Aynı zamanda Osmanlı doğu siyasetinde aktif bir rol üstlenen İdrisi-i Bitlisi'nin gayretleriyle Harput, Meyyâfârikin, Bitlis, Hisnıkeyfâ, Urfa, Mardin, Cezire ve Rakka'ya kadar Güneydoğu Anadolu bölgesi ile Musul dolayları Osmanlı idaresine geçti.
Bu bilgilere göre Osmanlı Devleti'nin aşağıdaki politikalardan hangisinde başarılı olduğu söylenebilir?",Denizlerde etkili bir güç hâline gelinmesi,Balkanlarda siyasi hâkimiyetin kurulması,Karadeniz'in ticaretinde üstünlük sağlanması,Bizans tehlikesinin sona erdirilmesi,Anadolu siyasi birliğinin sağlanması
8f940747-517b-5828-90cc-40f907b544a2,GEOMETRI,"Dik koordinat sistemindeki bir $K$ noktasının $y=x+1$ doğrusuna göre simetriği $A$ noktası, $y=x-1$ doğrusuna göre simetriği $B$ noktasıdır. ($K$ noktası bu iki doğru arasındadır.) Buna göre, $|AB|$ uzunluğu kaç birimdir?",$\sqrt{2}$,2,$2\sqrt{2}$,4,$2\sqrt{6}$
34784f52-dffc-598d-aa1e-741e194e0abb,KIMYA,"Sebahat Öğretmen molekül formülünü yalnızca kendisinin bildiği bir bileşikle ilgili 3 öğrencisinin kulağına ayrı ayrı şu bilgileri fısıldıyor:
Berkay: Basit (kaba) formülü $CH_2O$'dur.
Hilal: Mol kütlesi $60$'tır.
Harun: C'nin atom kütlesi $12$, H'nin atom kütlesi $1$, O'nin atom kütlesi $16$'dır.
Buna göre, bu bileşiğin molekül formülünün bulunması ile ilgili,
I. Hilal ve Harun biraraya gelip bildiklerini paylaşırlarsa bulabilirler.
II. Berkay ve Hilal biraraya gelip bildiklerini paylaşırlarsa bulabilirler.
III. Üçü de biraraya gelip bildiklerini paylaşırlarsa bulabilirler.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız III,I ve III,II ve III,"I, II ve III"
f0d4fc9b-1754-5ad9-aa9c-cb78399f7996,MATEMATIK,$y = x^2 - 6x + 7$ parabolünün tepe noktasının orijine olan uzaklığı kaç birimdir?,$\sqrt{13}$,4,$2\sqrt{5}$,$2\sqrt{6}$,5
35de6711-ef90-574c-bdf3-126f82020635,MATEMATIK,"$y = x^2 - (a-3)x + 9 - a$ parabolünün tepe noktası y ekseni üzerinde olduğuna göre, a kaçtır?",9,3,$\frac{3}{2}$,$\frac{9}{2}$,2
5a85dde1-3687-57fa-810d-24d21c995c5a,SOSYAL,"İslam'da iman esasları Kur'an-ı Kerim ve hadislerden çıkarılmıştır. Bütünlük arz eder, iman esaslarında zorlama yoktur, açık ve sadedir. Zamana ve mekâna, kişi ve toplumlara göre değişmez; daima sabit kalır. Bu parçaya göre aşağıdakiilerden hangisi iman esasları içerisinde yer almaz?",İslam inanç esasları görecelidir.,İslam inanç esasları açık ve sadedir.,İslam inanç esaslarında zorlama yoktur.,İslam inanç esaslarında hür tercihe dayanır.,"İslam inanç esasları bir bütündür, bölünme kabul etmez."
3fd80502-baa5-5723-ae2f-1d08ba4c8c38,KIMYA,"Belirli bir sıcaklıkta kütlece %$2$'lik $\text{NaOH}$ içeren $200 \text{ g}$ $\text{NaOH}$ sulu çözeltisindeki çözücü tamamen buharlaştırıldığında saf $\text{NaOH}$ katısı elde ediliyor. Elde edilen saf suda tamamen çözülerek hacim $400 \text{ mL}$'ye tamamlanıyor.
Buna göre son çözeltideki $\text{NaOH}$'nin derişimi kaç molardır? ($\text{NaOH}=40 \text{ g/mol}$)","$4,0$","$1,0$","$0,75$","$0,50$","$0,25$"
e3f58eea-51af-5663-9244-afc724db2e26,KIMYA,"Sabit sıcaklık ve basınç altında gerçekleşen;
$H_{2(g)} + Cl_{2(g)} \rightarrow 2HCl_{(g)}$
tepkimesi için aşağıda verilenlerden hangisi zamanla korunmamıştır?",Atom türü,Kütle,Hacim,Molekül sayısı,Elementlerin kimyasal özellikleri
6697ed92-5f9a-564d-901e-377a8aea5a8d,MATEMATIK,"$A = \{x \mid -3 \le x \le 2, x \in \mathbb{Z}\}$ kümesi veriliyor. $A \subset B$ ve $B \subset A$ olduğuna göre, $A \times B$ kümesinin grafiğindeki nokta sayısı kaçtır?",54,48,36,32,24
3b5e084a-0f16-508e-b83e-6d243a33cb78,FIZIK,"Sıcaklığı sabit olan saf bir maddeye ait;
I. hacim,
II. ağırlık,
III. yoğunluk
niceliklerinden hangileri madde miktarına bağlıdır?",Yalnız II,Yalnız III,I ve II,I ve III,II ve III
8b6463e1-176e-5167-8547-180260db7efe,KIMYA,"Bir X bileşiğinin suda iyi çözündüğü bilinmektedir. Buna göre; X bileşiğinin taneciklerini bir arada tutan kuvvetler, I. İyonik bağ II. Dipol-dipol III. Hidrojen bağı yukarıdakilerden hangileri olabilir?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
59699de3-5b8e-585f-8786-d29e13838244,FIZIK,I. Düzgün çembersel harekette çizgisel hız sabit olduğu için cisim dengededir. II. Düzgün çembersel hareket yapan cismin hızı değişmelidir. III. Düzgün çembersel hareket yapan cismin periyodu yarıçaptan bağımsızdır. Yukarıdakilerden hangileri kavram yanılgısıdır?,Yalnız I,Yalnız II,I ve II,I ve III,II ve III
3d7d207f-953a-5c9b-b26c-15c7179256d5,KIMYA,"CH$_3$ - C $\equiv$ C - CH$_3$ (a) ve CH$_3$ - CH$_2$ - C $\equiv$ C - H (b) Yukarıda verilen bileşiklerle ilgili, I. a iç alkin, b uç alkindir. II. b bileşiği amonyaklı AgNO$_3$ çözeltisi ile tepkime verebilir. III. Her ikisi de H$_2$ ile katılma tepkimesi verebilir. yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
1ca6165c-079d-5ed6-820f-27283cb4f145,BIYOLOJI,"Suyun canlılar için önemiyle ilgili olarak,
I. Metabolizma sonucu oluşan zararlı atıkların seyreltilmesini ve vücuttan atılmasını sağlar.
II. Vitaminlerin çözünmesini ve vücuda yayılmasını sağlar.
III. Bitkilerde ve bazı solucanlarda vücuda desteklik sağlar.
IV. Enzimlerin çalışması için uygun ortam sağlar.
ifadelerinden hangileri doğrudur?",I ve III,I ve II,"I, II ve IV","II, III ve IV","I, II, III ve IV"
a74ac27e-638d-58e5-8247-4f342283b3c0,BIYOLOJI,"Protein hidrolizi ile nişasta hidrolizi için; I. enzim kullanılması, II. ATP harcanması, III. suyun harcanması durumlarından hangileri ortaktır?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III"
3f414668-1d3b-5936-a4c2-1dd55311bd15,BIYOLOJI,"İki kahverengi göz rengine sahip bireyin mavi ya da yeşil gözlü çocuğu olabilir. Ancak iki mavi ya da iki yeşil gözlü bireyin kahverengi gözlü çocukları olamaz. Buna göre göz rengi kalıtımıyla ilgili I. Kahverengi göz aleli mavi ve yeşil göz aleline baskındır. II. Heterozigot genotipli bireyde çekinik aleller, fenotipte etkisini gösteremez. III. Erkeklerde tek alel tarafından belirlenir. ifadelerinden hangileri söylenebilir? (Göz rengi otozomal kromozomlarda kalıtılır.)",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
eaa32563-0cd4-5c72-b939-51be16beec91,BIYOLOJI,"Solunum sisteminin çalışması sırasında
I. göğüs iç hacminin azalması,
II. akciğer iç basıncının azalması,
III. karın boşluğunun büyümesi,
IV. karın boşluğunun küçülmesi,
V. kaburga uçlarının yukarı doğru kalkması
olaylarından soluk alma ve soluk verme gerçekleşenler aşağıdakilerin hangisinde doğru verilmiştir?","Soluk alma: II, III ve V; Soluk verme: I ve IV","Soluk alma: I, II ve III; Soluk verme: IV ve V",Soluk alma: II ve IV; Soluk verme: I ve V,"Soluk alma: I ve V; Soluk verme: II, III ve IV","Soluk alma: II, IV ve V; Soluk verme: I ve III"
22f720bb-94c4-5d52-b301-9a5d04f66eb4,FIZIK,"Özdeş iki yumurtayla iki ayrı deneme yapılmıştır. İlk denemede belirli bir yükseklikten bırakılan yumurta sert zemine çarpıp zıplamadan kırılmıştır. İkinci denemede ise diğer yumurtanın, etrafı yumuşak bir ambalajla sarılıp aynı yükseklikten, aynı zemine ve aynı şekilde bırakıldığında, zıplamadan durduğu ve kırılmadığı görülmüştür. Hava sürtünmesi ve küpün kütlesi önemsiz olduğuna göre ikinci denemedeki çarpışma sırasında; I. yumurta ile zemin arasındaki etkileşme süresi, II. yumurtanın momentumundaki değişim, III. zeminin yumurtaya uyguladığı ortalama kuvvet niceliklerinden hangileri ilk denemeye göre artmıştır?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
94a49e4a-514a-5ced-b6a5-1e6b682b20c9,KIMYA,"Tabloda $CO_2$, $NH_3$, $HCl$, $F_2$ ve $H_2O$ maddelerinin Lewis yapıları verilmiştir.
Buna göre hangi molekülde atomlar arası bağlarda kısmi negatif $(\delta^-)$ ve kısmi pozitif $(\delta^+)$ özellik yoktur?",$CO_2$,$NH_3$,$HCl$,$F_2$,$H_2O$
31d00b26-4d22-5f16-8a4a-90763aa2433f,FIZIK,Kinetik enerjileri sırasıyla E ve 2E olan K ve L parçacıklarına eşlik eden de Broglie dalga boyları $\lambda_K$ ve $\lambda_L$ dir. K ve L parçacıklarının kütleleri sırasıyla $2m$ ve $m$ olduğuna göre $\frac{\lambda_K}{\lambda_L}$ oranı kaçtır?,$\frac{1}{4}$,$\frac{1}{2}$,1,2,4
2734ae9b-eeda-5aa6-ac15-f91c415afded,TARIH,"Kurtuluş Savaşı yıllarında İrade-i Milliye, Hâkimiyet-i Milliye ve Anadolu Ajansı gibi yayın organlarının kurulması ve bizzat Mustafa Kemal'in buralarda yazılarının yayımlanması;
I. propagandaya önem verildiğinin,
II. gelişmelerin halka ulaştırılmak istendiğinin,
III. meclisin toplanmasının önünün açılmak istendiğinin
ifadelerinden hangilerinin göstergesidir?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III"
61f3f793-1f90-5c31-93bb-2ef8564e9f0e,KIMYA,"I. Fosil yakıtların giderek azalması ve çevreye zararları temiz enerji kaynaklarına olan ihtiyacı artırmıştır.
II. Temiz enerji kullanımı arttıkça sera etkisi gibi olumsuzluklar azalacaktır.
III. Temiz enerji kaynakları çoğunlukla hammadde gerektirmez.
Yukarıdaki ifadelerden hangileri doğrudur?",Yalnız II,Yalnız III,I ve III,II ve III,"I, II ve III"
574661df-e02c-5c76-8a89-93710f74220a,MATEMATIK,"Rakamları farklı iki basamaklı en küçük asal sayı 3 kez yan yana yazılarak altı basamaklı bir sayı elde ediliyor. Buna göre, elde edilen altı basamaklı sayının 55 ile bölümünden kalan kaçtır?",13,18,23,28,33
49e9bf4b-c74f-5d1c-a5e9-8af33c7975d1,FIZIK,Yer çekimi ivmesinin $10 \text{ m/s}^2$ olduğu bir ortamda K noktasından fırlatılan $200 \text{ g}$ kütleli cisim L noktasından $20 \text{ m/s}$ hızla geçiyor. Buna göre cisim L noktasından geçerken momentumu kaç $\text{kg} \cdot \text{m/s}$'dir?,2,4,16,2000,4000
0025f1fe-6b6c-5876-b684-81d0254f4fa9,BIYOLOJI,"Uzun kemiklerde görülen;
I. boyuna büyüme,
II. enine büyüme,
III. kemiğin onarılması
olaylarından hangileri epifiz plağı adı verilen kıkırdak tabaka tarafından gerçekleştirilir?",I ve II,II ve III,Yalnız I,Yalnız II,I ve III
d83d69ba-644b-5278-a82c-a8e045c61553,GEOMETRI,"Dik koordinat düzleminde karşılıklı köşeleri $A(-3, 5)$ ve $C(1, 1)$ noktaları olan ABCD karesinin, tüm kenarlarına teğet olan çemberin denklemi aşağıdakilerden hangisidir?",$(x-1)^2+(y-1)^2=4$,$(x-2)^2+(y-3)^2=8$,$(x+1)^2+(y-3)^2=4$,$(x-1)^2+(y-3)^2=8$,$(x-3)^2+(y-1)^2=4$
c0f72b64-ebcd-564c-b125-0e18163d5f13,TURKCE,Aşağıdaki cümlelerin hangisinde soru anlamı bir zarfla sağlanmıştır?,Buraya gelip bu işi yapmanızı size kim söyledi?,Hangi projeyi kabul ettiğini biliyor musun?,Eve ne zaman geleceğinden haberin var mı?,Niçin beni bu denli üzüyorsun?,Davette nasıl bir elbise giymek istersin?
90a894d4-76bf-5c38-b783-5583f4f11561,TARIH,"Şubat 1923'te toplanan İzmir İktisat Kongresi'nde büyük devletlerin ekonomik boyunduruğuna girmeden, kendi öz kaynaklarımızı değerlendirerek kalkınmak amaçlanmıştır. Buna göre, I. Güçler birliği anlayışının sürekli kılınmak istendiği, II. Milli ekonomi ilkesinin benimsendiği, III. Kapalı bir ekonomik modelin oluşturulmasıyla çalışıldığı çıkarımlarından hangilerinin doğruluğundan söz edilebilir?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III
