id,subject_area,q,oa,ob,oc,od,oe,key
b06a02f2-5642-5653-bb39-73671a6ad430,TURKCE,"Çok farklı nedenlerle dans ederiz. Bazen önemli günleri ve bunların yıl dönümlerini kutlamak, bazen sosyalleşmek, bazen vakit geçirmek, bazen bir öykü anlatmak, bazen de sadece eğlenebilmek için. Çünkü dans etmek, bana göre dünyanın en güzel ve en eğlenceli şeylerinden biri. ----? Kaynaklarda bir müzik eşliğinde, o müziğe uyumlu olarak yapılan çeşitli vücut hareketleri olarak tanımlanıyor. Dansı bir meslek olarak yapan kişiler ise dansçı olarak nitelendiriliyor. Acaba farklı dans türlerinde yapılan bazı hareketleri, değişik kültürlerin danslarını ve ilgi çekici kostümlerini tanıdığımız zaman bu tanımlamalara farklı ifadelerin getirilmesi ihtiyacı duyar mıyız?
Bu parçadaki boş bırakılan yere düşüncenin akışına göre aşağıdakilerden hangisi getirilmelidir?",Herkesin dans etmeyi sevmesi gerektiğini düşünüyor musunuz,Bu eğlenceli şeyi yapabilmek için öncelikle dengede durmayı sağlayabilmek mi gerekiyor,Peki dans nedir diye sorsam cevabınız ne olur,Sizce dansı oluşturan hareketlerin değişkenliğinin sebebi ne olabilir,Dans için müzik seçiminin ne kadar önemli olduğunu düşünüyorsunuz,C
39d85e91-db69-56a3-b4fb-cd148dcb7445,TURKCE,Aşağıdaki cümlelerden hangisinde birden fazla isim tamlaması kullanılmıştır?,"İnsanı değiştirip bilinçlendirmede en etkili öge, edebiyatın olağanüstü gücüdür.","Popüler yazarlar, toplumsal siparişler üzerine yaşar bir bakıma.","O dönemde Kurtuluş Savaşı ile ilgili yazılan her roman, değiştirilemez bir sonuca bağlıdır.","Tarık Buğra, Türk düşünce hayatında kalıcı izler bırakmış bir yazarımızdır.",Geçen haftaki yarışmanın sonuçlarına internet sayfasından ulaşabilirsiniz.,A
f6157ae3-92e3-558c-a12e-41582f70f363,TURKCE,"İhtiyaçlarımızı gelecek nesillerden ödün vermeden karşılayabilmek sürdürülebilirliğin tanımlarından biri olarak karşımıza çıkıyor. Sürdürülebilirlik, birbirine sıkıca bağlı ekonomi, toplum ve çevre boyutlarıyla farklı disiplinlerde çeşitli değişkenlerle birlikte değerlendiriliyor ve yaşam kalitemizi tüm ekosistemlerin sınırlarını aşmadan geliştirmemiz için farkındalık oluşmasında tek kelimeyle akılda kalıcı bir vizyon sunuyor. Günümüzde sürdürülebilirlik kavramı, son yıllarda diğer disiplinlerde olduğu gibi farklı yönleriyle ele alınıyor. Gök bilimcilerin yer aldığı farklı derneklerde ve sivil toplum oluşumlarında sürdürülebilirlik komiteleri kurularak bu alana katkı sunmanın yolları aranıyor. 2015 yılında Birleşmiş Milletler Genel Kurulu, 2030 yılını hedef göstererek insanlık için sürdürülebilir bir gelecek oluşturmak amacıyla ""17 Sürdürülebilir Kalkınma Hedefi"" belirledi.

Bu parçanın sonuna düşüncenin akışına göre aşağıdakilerden hangisi getirilebilir?",Buna karşın sürdürülebilirlik yolunda hedeflere ilerlemek için önemli fırsatlar da sunuyor.,"Bu kapsamda, çevrenin korunması, iklim krizine karşı önlemler alınması, refahın paylaşımı gibi önemli hedefler yer alıyor.","Sürdürülebilirlik, tüm toplumların ve kültürlerin içinde yer bulmuş, nüfusların önemli bölümünde hayranlık uyandıran ve amatör sevdalısının en fazla olduğu araştırma alanlarından biridir.","Gök bilimin ilham verici ve ufuk açıcı yönleri, sürdürülebilirliği teşvik etmek ve hedeflere ulaşmak için onu kullanışlı seçeneklerden biri kılıyor.",Ayrıca çok disiplinli araştırmanın ve bilimde çeşitliliğin sürdürülebilir kalkınma için kritik olduğu vurgulanıyor.,B
eeeea4e4-25d2-5393-897e-7e9f04e71315,TURKCE,"Kelimeleri koparılmış, ahengi bozulmuş bir dil; notalarından kimisi silinmiş, yerlerine kâh başka nota yazılmış kâh hiç yazılamamış bir beste durumuna getirilmiş; kırık ya da şen dökülmüş bir ayna gibi yeni neslin kendisini göremeyeceği bir cama dönüşmüştür. Ayverdi ""Dilsiz bırakılan bu gençlik; okumaktan, öğrenmekten, araştırmaktan ve millî değerlerini, millî kültürünü bilmekten mahrum bırakıldığı için mektep adedi artsa da okuryazar kütle çoğalsa da memleket gene de cahil münevver salgınını önlemiş olamıyor."" diyerek bir dilin yaralanışını nesillerin yitimi ile ölçer.

Bu parçada Ayverdi'nin asıl anlatmak istediği aşağıdakilerden hangisidir?","Yabancı dillerden alınan kelimeler, o dilin anlaşılırlığını zedeler.","Ana diline değer vermeyen nesiller, bilim ve sanatta taklitten öteye gidemez.","Dilin kirlenmesi, toplum içinde anlaşılırlığın bitmesine neden olur.","Cahillik okuryazar olup olmamakla değil, üretken olup olmamakla ölçülür.","Bir ulusun varlığını sağlıklı şekilde sürdürebilmesi, diline verdiği önemle paralellik gösterir.",E
4f4841c5-55fb-5947-acf0-daf58b7c8cd9,TURKCE,"(I) Asya'dan gelen göç dalgaları zaman zaman Batı Avrupa ülkelerinde büyük direnişleri tetiklemiştir. (II) Bununla beraber düşük doğum oranlarıyla başa çıkabilmek için Batı Avrupa, doğrudan göçmenlerin ihtiyacı duymuştur. (III) Batı Avrupalıların dil, kültür ve kimlikleriyle ilgili tehdit algısı da göçmenlere karşı olan direnişlerin temelini oluşturur. (IV) Düşüncelerinde haklı olsalar da göçün topluma kazandırdığı değerlerin altı çizilirse bu kaygıların giderilmesi de kolaylaşır. (V) Göçmenleri ağırlayan toplumlar, çeşitliliği bir zenginlik olarak görmeye başladığında tehdit ve kaygının sadece toplumsal bir refleks olduğu anlaşılır.
Bu parçada numaralanmış cümlelerden hangisi düşüncenin akışını bozmaktadır?",I,II,III,IV,V,B
7f873bc0-d44e-5641-9732-944c8da8eb5c,TURKCE,"Bir ulusun sanat zevki, birkaç yılda oluşmaz; yüzlerce yıllık yaşam tarzının, kültürel birikimin ürünüdür. Bizim zevkimiz de binlerce yıldır türkülerin sesiyle, ruhuyla yoğrulmuştur.
Bu parçada numaralanmış sözcüklerden hangisi küçük ünlü uyumuna uymaz?",I,II,III,IV,V,D
de607549-189f-59b3-8e8a-a2051a8d7e82,TURKCE,"Öğretmen, sınıf içi bir hikâye yazma çalışması sırasında “Şahit olduğunuz bir hatıranızı kurmacaya dönüştürerek hikâyeleştirin.” dedi. Kemal, bunun üzerine şu cümleleri yazdı:
“Bir gezi için kasaba dolmuşlarından birine binmiştik. Aynı araçta turistler ve yöre insanları da vardı. Turistler farklı tavırlarıyla arabada dikkat çekiyordu. Bu tavırlar bizim kültürü-müze uygun değildi...”
Öğretmen, kâğıdın üzerine şunları yazar:
“Öğretmenin kâğıdın üzerine yazdıklarını okuyan Kemal, yazdıklarını şu şekilde düzenler:
“Bir gezi için kasaba dolmuşlarından birine binmiştik, aynı araçta turistler ve yöre insanları da vardı. Turistler farklı tavırlarıyla dikkat çekiyordu, bu tavırlara yabancı olan yan koltuktaki adam gözlerini turistlerden alamıyordu ve yanın-da oturan eşine olanları kendi penceresinden kızgınlıkla anlatıyordu.”
Bu parçadan hareketle öğrencinin kâğıdına yazılan öneri aşağıdakilerden hangisi olabilir?",Yazarın duygularını kendi üzerinden değil de kahraman aracılığı ile vermesi tasarladığı metnin inandırıcılığını artıracak sihirli bir anahtardır.,Her güzel şey yazılmayı hak eder. Girişgâh yapmayı bırakıp en çarpıcı anı yakalamayı denemelisin ve bu anda okuru tutmaya çalışmalısın.,"Dinamik bir dilin olsun. Pozitif ol, negatif olma ve her zaman kısa cümlelerle başla ve kısa cümlelerle yazmaya devam et.",Tavşanların şapkasının içine nasıl sokuşturulduğunu sen biliyorsun. Sana heyecanlı gelmeyen her şey okurlara da gelmez.,"Okura mümkün olduğunca fazla ve çabuk bir biçimde bilgi vermelisin. Çünkü okurların bir bölümünü, sadece eserin girişini okuyarak okumaktan vazgeçenler oluşturur.",A
3c381ec9-8a71-516a-b9e2-cc537694d629,TURKCE,"Bir yazarın, şairin yazınsal yolculuğunda ""ilk""i oluşturması her zaman zordur. Öz yaşamdan iz taşıyan bir ""ilk metin"" pek düşünülmez. Bundan şairin, yazarın kendi öyküsünü anlattığı anlaşılmamalı elbette. Oradan sözü edilenlerden yani yaşamdan yaşam çıkararak bir anlatı kurmak-tır asılan. Bir anlatıcıyı bunu kurma çizgisine getiren bilim de önemlidir. Çünkü her anlatıcı kendini öncekilerden biriktirdikleriyle donanmayı bilir, bilmelidir de. Yinelemelerle, taklitlerle, biçimsel dağınıklıkla beslenmek için ön bellek kapılarımızı aralarız. İçin içine bu bağlamda parantezini edebiyata taşır ki bu da bir zaman sonra onun sanat çizgisini yükseltir. Çünkü o başlama noktasında hayata ve yazıya dair söylediği şeyler, elbette toplumun vicdanında karşılık bulacaktır.

Bu parçada anlatılanlardan yola çıkarak aşağıdakilerden hangisine ulaşılamaz?",Bir sanatçının yazınsal kumaşının niteliği ilk yapıtında kendisini belli eder.,Sanatçı geçmişin birikimlerinden yararlandığında yapıtlarının sanatsal değeri de zamanla yükselecektir.,Bir yazarın kendi tarzını bulması kolay değildir.,Sanatçı özgün olmak istiyorsa kendinden öncekileri yakından incelemelidir.,Yazarlar kaleme aldıkları ilk ürünlerde kendi yaşamlarından yola çıkarlar.,A
9572c80f-e340-5a51-8323-2a4e1aa857bb,TURKCE,"Kelimeler çağrışım yükü taşır. Bu yük, tarih koridorunda kendisine eklemlenen deyimler, atasözleri, türkülerden oluşur. Söz konusu halkedebiyatı birikimi okuyanda çağrışım hareketini harekete geçiren, ondaki anlamaya yol açmasını sağlar. Yeni bir yorumlamanın kapıları, bu çağrışım elektriğinden yoksun olduğu için okuyan veya dinleyen, yol göstermesi tasarlanan manaya yol bulamaz. Kavrama melekesi çakılır kalır, çünkü yeni kelime akışkan ve nakledici değildir, bir deyim, bir şiir, bir atasözü ona eşlik etmemiştir.
Bu parçadaki altı çizili sözle anlatılmak istenen aşağıdakilerden hangisidir?",Sözcüklerin tarih boyunca anlam ve çağrışımlar kazanması,Sözcüklerin tarih boyunca anlam değiştirmesi,Tarih boyunca dile yeni sözcüklerin girmesi,Sözcüklerin zamanla bazı anlamlarını yitirmesi,"Tarih boyunca türkülerin, deyimlerin, atasözlerinin kültürün taşıyıcısı olması",A
3366b22f-48e9-5177-82c4-3cdf2a6217a7,TURKCE,"Edebî eserlerin kendine özgü bir dili ve üslubu vardır. Üslup; edebî eserlerde en önemli unsurlardan biridir ve çok basit bir yaklaşımla, bir şeyi sözlü ya da yazılı olarak anlatma ve ifade etme biçimidir. Üslup dendiğinde hemen bir kişinin sözlü ya da yazılı olarak dili nasıl kullandığı yani sözcükleri, ifadeleri, cümleleri vs. nasıl kullandığı akla gelir. Üslup genel olarak üç gruba ayrılır:
I. Sade üslup: Yapmacıksız ve süssüzdür, günlük konuşma dili temel alınır.
II. Süslü üslup: Mecaz ve söz sanatlarına, anlatıma önem verilir.
III. Yüksek üslup: Düşünce ve duyguların yüceliğinin, anlatımın sağlamlık ve doğruluğunun, sözcüklerin seçkinliğine önem verilir.
Buna göre, aşağıdakilerden hangisinde süslü üslubun kullanıldığı söylenebilir?","Batıda; platonik, romantik ve Freudçu aşk olmak üzere farklı aşk anlayışlarından söz edilebilir. Bu aşk anlayışlarından her biri, belli bir aşk türünü ön plana çıkarsa da genel olarak aşk ya da aşkın doğası üzerine olan teorileri yansıtır. Ortak noktaları, tutkuyu önemli olan her şey için bir anahtar olarak görmeleridir.","Kıraçladığımız çipte gidiyorduk. Hava da çok sıcak... Yol üstünde iki üç kayağı ağacı, bir de kuyu gördük. Gölgede yemeklerimizi yiyecektik. Kavağın gölgesine uzanmış yaşlı bir köylü uyuyordu. Köylünün az ötesinde de bir eşek oturuyordu. Yaşlı köylüyle selamlaştık, konuşmaya başladık. Köylünün sözlerini İngilizceye çevirip Amerikalıya aktarıyordum.","Bu yanıp tutuşan havanın altında beş erkek terden parlayan esmer alınlarını güneşten kaçırmak için toprağa eğerek son demetleri bağlamakla meşgul idi. Sapıann kısıldığından, demetlerin cılızlığından anlaşılıyordu ki mahsul bu zavallı alınların buruşuğunu açacak kadar bereketli olmamış. Tarla; orakların ağzından, beğenmediği için yan çiğnenip atılmış bir lokma gibi çıkmıştı.","Bir tarihte efendi, patozda çalışıyoruz. Patoz, eski patoz. Dört buçuk ayak, kırk beş kişilik. Lakin ırgatbaşı kansız mı kansız. Şu kadarcık merhamet arama. Kırk beş kişilik patozu otuz beş kişiyle çalıştırıyor, on kişinin gündeliğini kız, cebe...","Boynunu büktü:
– Kulun olayım efendi!
Kapıcı kesti lafı:
– Olmaz!
– Kapında kölen olayım!
– Olmaz dedik!
– Tebaristanın altını öpüyüm!
– Abe olmaz derim sana olmaz!",C
9ce7763e-1685-5a14-a038-a83b991833ef,TURKCE,"İsmail Gaspıralı; Türk kadınlarının düşük sosyal statüsü, eğitimi, çalışması gibi konularda iyileşme çabalarına bir sonucu olarak Tercüman Matbaası'nda yaptığı yerel tecrübe kazanan kızı Şefika Gaspıralı'yı daha 16 yaşındayken kadınlara mahsus olan ""Alem-i Nisvan"" dergisinin başına getirmiştir. Dergi; Türk kadınlarını bilgilendirme, aydınlatma ve harekete geçirmeyi amaçlamaktadır. Yaptığı ilk iki yıl bir hayli süren dergi, yayın hayatına son verirken Şefika Gaspıralı, ""Kadına hürriyet, kadın - erkek eşitliği, kadının her alanda eğitim ve çalışma hakkı gibi temel konularda ekilen tohumların filiz vermeye başlaması..."" demektedir. Gerçekten de dönemin koşullarını düşündüğünde bu ekilen tohumların önemi daha da anlaşılmaktadır.
Bu parçadan aşağıdakilerden hangisi çıkarılamaz?",Alem-i Nisvan dergisinin kadınlara yönelik olduğu,İsmail Gaspıralı'nın yayın dünyasının en büyük ismi olduğu,Şefika Gaspıralı'nın küçük yaşta yayın hayatına girdiği,Alem-i Nisvan dergisinin ömrünün çok uzun olmadığı,Şefika Gaspıralı'nın kadın haklarının savunucusu olduğu,B
7f80b30b-82b6-5b12-b165-90978c233b6a,TURKCE,"Bir ozanın amacı, okuyucusunun yüreğini hafifçe çizmek hatta biraz da kanatmak değil midir?
Bu cümlede geçen ""okuyucunun yüreğini çizmek"" sözüyle anlatılmak istenen aşağıdakilerden hangisidir?",Okuyucunun potansiyelini artırmak,Okuyucuyu duygulandırmak,Okuyucuyu hayal kırıklığına uğratmak,Okuyucuyu hayal kurdurmak,Okuyucuyu yönlendirmek,B
e8a61c0d-8580-52e8-ab1f-ed4199cd4c61,TURKCE,"İsrafı önlemek ve geri dönüşüm mantığına sahip bir yaşam tarzını benimsemek, günlük alışkanlıklarımızı da değiştirmemizi gerektiren bir durumdur. Daha az satın almak, israf etmemek için alışveriş listesi yaparak dolaşmak, buzdolabını sürekli kontrol etmek, yiyecekleri atmamak için kalanları değerlendirmek ve organize etmek çok önemlidir. Bunun için alışveriş alışkanlıklarımızı değiştirerek işe başlayabilir, eve aldığımız yiyecekleri doğru şekilde saklayabilir, döndürülebilir ve geri dönüştürebiliriz. Bu yolla çevrenin korunmasına ve yiyeceklerin tam anlamıyla bozulmadan doğaya geri döndürülmesine katkıda bulunabiliriz.
Bu parçada üzerinde durulan aşağıdakilerden hangisidir?",İnsanın sadece ihtiyacı olanları alması gerektiği,İsrafın neden kaynaklandığının doğru bir şekilde tespit edilmesi,Alışveriş alışkanlıklarının değiştirilip yemeklerin atılmasının önlenmesi,Süregelen yanlış alışkanlıkların değiştirilip israfın önüne geçilmesi,Geri dönüşüm üzerine başarılı çalışmaların gerçekleşmesi,D
b7d7ab75-3532-52ef-bf8b-aeaf8722696e,TURKCE,"Yazmak, kişinin yalnız yaptığı garip bir iştir. Bir romanın ilk sayfalarını yazarken zaman zaman cesaretimin kırıldığı anlar olur. Günden güne, yanlış yolda olduğumuz izlenimine kapılırız. O zaman, geriye dönme ve farklı bir yola sapma eğilimi büyüktür. Bu eğilime kapılmamak ve yola devam etmek gerekir. Bu durum biraz da arabanın direksiyonunda olmaya benzer. Kısın, geceleyin dönün olduğu kaygan bir yolda, sıfır görüş mesafesiyle ilerlemeye çalışabiliriz. Bazen vazgeçtiğimiz, yolun geri de dönemediğimiz, kendi kendimize olsun çıkış istikrarı olacağını ve sisin dağılacağını söyleyerek yolda ilerlemeye devam etmemiz gerekir.

Bu parçada asıl anlatılmak istenen aşağıdakilerden hangisidir?",Yazmanın şartlar ne olursa olsun sürdürülmesi gereken bireysel bir edim olduğu,"Her yazarın, yazma sürecinde çeşitli zorluklarla karşılaştığı",Yazma eyleminin güç olmakla birlikte insana eğlenceli geldiği,Kendisini yazma işine adayan bir insanın çok dikkatli olması gerektiği,Karşılaştığı güçlükleri yenen yazarların büyük yazar olabileceği,B
c3a22799-661c-59ae-b31e-6b057afd70d0,TURKCE,Aşağıdaki cümlelerin hangisinde altı çizili sözcüğün yazımında yanlışlık yapılmıştır?,"Babam, ailemizin iç işlerine kimseyi karıştırmaz; son sözü anneme söylemesini isterdi.",Hafta içi yapılan tüm görüşmelerden sonuç çıkmayınca proje rafa kaldırıldı.,"Yaz ayları gelince beyaz ipek pantolon, kavun içi ipek gömlek giyinmekten vazgeçemezdi.",Hizmet içi eğitim programları personelin eğitim ihtiyacına göre hazırlanır.,Yeni uygulama sayesinde çevrim içi olup olmadığınızı kontrol edebiliyoruz.,A
